Transaction ID,Customer ID,Location,Payment Method,Category,Item,Quantity,Unit Price,Unit_Cost,Pre_Discount_Total,Discount_Rate,Total Spent,Date
TXN_572219,CUST_0813,In-store,Cash,Office Supplies,Pens Pack,3,35.49,19.9,106.47,0.05,101.15,2023-05-22
TXN_169813,CUST_0411,In-store,Credit Card,Office Supplies,Printer Paper,3,14.15,8.04,42.45,0,42.45,2025-06-27
TXN_953031,CUST_0866,Online,Credit Card,Office Supplies,Stapler,2,34.99,30.11,69.98,0,69.98,2025-09-03
TXN_670338,CUST_0162,In-store,Cash,Office Supplies,Pens Pack,6,35.49,19.49,212.94,0.044,203.57,2025-03-09
TXN_850193,CUST_0236,In-store,Cash,Office Supplies,Notebooks,23,15.31,8.85,352.13,0.052,333.82,2023-11-20
TXN_109698,CUST_0733,In-store,Cash,Office Supplies,Notebooks,6,15.31,13.28,91.86,0,91.86,2025-06-04
TXN_396632,CUST_0925,Online,Credit Card,Office Supplies,Notebooks,18,15.31,12.48,275.58,0.044,263.45,2024-08-25
TXN_330173,CUST_0948,In-store,Credit Card,Office Supplies,Printer Paper,29,14.15,7.4,410.35,0.05,389.83,2024-11-05
TXN_278182,CUST_0170,In-store,Cash,Office Supplies,Notebooks,12,15.31,10.27,183.72,0.059,172.88,2025-09-07
TXN_569320,CUST_0035,In-store,Cash,Office Supplies,Notebooks,14,15.31,11.1,214.34,0.039,205.98,2025-09-10
TXN_531106,CUST_0925,Online,Credit Card,Office Supplies,Pens Pack,9,35.49,22.21,319.41,0.04,306.63,2025-08-06
TXN_991024,CUST_0947,In-store,Credit Card,Office Supplies,Printer Paper,7,14.15,12.52,99.05,0,99.05,2024-03-24
TXN_481867,CUST_0262,In-store,Credit Card,Office Supplies,Printer Paper,22,14.15,11.94,311.3,0.05,295.74,2025-05-14
TXN_774133,CUST_0168,Online,Credit Card,Office Supplies,Notebooks,3,15.31,7.88,45.93,0,45.93,2024-02-04
TXN_333006,CUST_0675,Online,Credit Card,Office Supplies,Ink Cartridge,8,5.16,3.84,41.28,0,41.28,2023-12-07
TXN_139921,CUST_0217,In-store,Credit Card,Office Supplies,Printer Paper,1,14.15,7.93,14.15,0,14.15,2024-08-06
TXN_665012,CUST_0738,In-store,Cash,Office Supplies,Printer Paper,18,14.15,12.1,254.7,0.041,244.26,2025-06-09
TXN_869999,CUST_0511,In-store,Credit Card,Office Supplies,Ink Cartridge,4,5.16,3.13,20.64,0,20.64,2023-09-10
TXN_999372,CUST_0070,In-store,Credit Card,Office Supplies,Pens Pack,5,35.49,21.3,177.45,0.039,170.53,2023-12-05
TXN_888403,CUST_0520,In-store,Credit Card,Office Supplies,Pens Pack,8,35.49,29.22,283.92,0.049,270.01,2023-02-27
TXN_536298,CUST_0439,In-store,Cash,Office Supplies,Notebooks,12,15.31,11.03,183.72,0.047,175.09,2025-07-08
TXN_508505,CUST_0969,In-store,Cash,Office Supplies,Notebooks,6,15.31,13.14,91.86,0,91.86,2024-03-13
TXN_755256,CUST_0703,In-store,Cash,Office Supplies,Printer Paper,5,14.15,11.19,70.75,0,70.75,2024-05-27
TXN_224696,CUST_0469,In-store,Cash,Office Supplies,Stapler,13,34.99,26.99,454.87,0.05,432.13,2025-04-16
TXN_524867,CUST_0758,Online,Credit Card,Office Supplies,Pens Pack,6,35.49,20.36,212.94,0.048,202.72,2023-08-10
TXN_992071,CUST_0613,In-store,Cash,Office Supplies,Ink Cartridge,2,5.16,2.64,10.32,0,10.32,2023-10-24
TXN_364608,CUST_0015,In-store,Credit Card,Office Supplies,Ink Cartridge,3,5.16,4.24,15.48,0,15.48,2023-07-23
TXN_284909,CUST_0127,In-store,Cash,Office Supplies,Ink Cartridge,5,5.16,3.39,25.8,0,25.8,2023-08-11
TXN_987684,CUST_0929,In-store,Credit Card,Office Supplies,Printer Paper,6,14.15,11.13,84.9,0,84.9,2024-01-09
TXN_869818,CUST_0046,In-store,Credit Card,Office Supplies,Printer Paper,6,14.15,11.01,84.9,0,84.9,2023-11-17
TXN_682509,CUST_0120,Online,Credit Card,Office Supplies,Printer Paper,3,14.15,12.49,42.45,0,42.45,2023-02-08
TXN_828685,CUST_0536,In-store,Credit Card,Office Supplies,Pens Pack,11,35.49,19.3,390.39,0.047,372.04,2023-09-17
TXN_216576,CUST_0841,In-store,Cash,Office Supplies,Pens Pack,1,35.49,22.4,35.49,0,35.49,2023-07-26
TXN_817964,CUST_0709,Online,Credit Card,Office Supplies,Pens Pack,9,35.49,22.11,319.41,0.047,304.4,2024-04-07
TXN_120633,CUST_0026,Online,Credit Card,Office Supplies,Stapler,22,34.99,19.09,769.78,0.116,680.49,2025-03-22
TXN_981242,CUST_0144,In-store,Credit Card,Office Supplies,Stapler,1,34.99,18.32,34.99,0,34.99,2024-07-09
TXN_721440,CUST_0427,In-store,Cash,Office Supplies,Notebooks,7,15.31,10.97,107.17,0.041,102.78,2024-06-05
TXN_295917,CUST_0443,Online,Credit Card,Office Supplies,Stapler,3,34.99,20.74,104.97,0.029,101.93,2025-10-28
TXN_739420,CUST_0010,Online,Credit Card,Office Supplies,Pens Pack,5,35.49,30.82,177.45,0.039,170.53,2024-09-10
TXN_186901,CUST_0890,Online,Credit Card,Office Supplies,Notebooks,10,15.31,12.19,153.1,0.038,147.28,2025-10-24
TXN_765667,CUST_0149,In-store,Cash,Office Supplies,Ink Cartridge,14,5.16,3.12,72.24,0,72.24,2024-12-13
TXN_245551,CUST_0839,In-store,Credit Card,Office Supplies,Printer Paper,15,14.15,12.36,212.25,0.035,204.82,2024-04-06
TXN_653233,CUST_0955,In-store,Credit Card,Office Supplies,Notebooks,1,15.31,12.39,15.31,0,15.31,2023-08-21
TXN_772385,CUST_0751,In-store,Credit Card,Office Supplies,Ink Cartridge,6,5.16,3.1,30.96,0,30.96,2023-10-24
TXN_798148,CUST_0898,In-store,Cash,Office Supplies,Stapler,7,34.99,30.58,244.93,0.042,234.64,2024-03-01
TXN_611604,CUST_0071,Online,Credit Card,Office Supplies,Stapler,8,34.99,22.83,279.92,0.05,265.92,2025-07-01
TXN_162259,CUST_0187,In-store,Credit Card,Office Supplies,Stapler,15,34.99,21.12,524.85,0.108,468.17,2025-05-22
TXN_244040,CUST_0282,In-store,Cash,Office Supplies,Notebooks,16,15.31,9.85,244.96,0.038,235.65,2024-12-20
TXN_878133,CUST_0702,Online,Credit Card,Office Supplies,Ink Cartridge,4,5.16,2.95,20.64,0,20.64,2024-04-20
TXN_339647,CUST_0309,In-store,Cash,Office Supplies,Pens Pack,1,35.49,27.14,35.49,0,35.49,2025-03-10
TXN_407175,CUST_0958,In-store,Cash,Office Supplies,Pens Pack,7,35.49,31.29,248.43,0.038,238.99,2025-07-23
TXN_162043,CUST_0112,In-store,Cash,Office Supplies,Ink Cartridge,7,5.16,3.99,36.12,0,36.12,2023-12-28
TXN_284207,CUST_0016,In-store,Credit Card,Office Supplies,Printer Paper,4,14.15,11.86,56.6,0,56.6,2023-08-14
TXN_619407,CUST_0435,In-store,Cash,Office Supplies,Ink Cartridge,9,5.16,3.52,46.44,0,46.44,2023-09-20
TXN_241112,CUST_0618,Online,Credit Card,Office Supplies,Stapler,4,34.99,30.17,139.96,0.04,134.36,2023-08-02
TXN_708139,CUST_0813,Online,Credit Card,Office Supplies,Ink Cartridge,3,5.16,2.74,15.48,0,15.48,2024-09-18
TXN_917105,CUST_0897,In-store,Credit Card,Office Supplies,Pens Pack,2,35.49,22.38,70.98,0,70.98,2025-01-13
TXN_479983,CUST_0211,In-store,Cash,Office Supplies,Pens Pack,10,35.49,31.09,354.9,0.042,339.99,2023-07-12
TXN_859301,CUST_0112,Online,Digital Wallet,Office Supplies,Notebooks,4,15.31,10.01,61.24,0,61.24,2025-09-17
TXN_839977,CUST_0111,Online,Credit Card,Office Supplies,Stapler,14,34.99,18.2,489.86,0.038,471.25,2025-08-27
TXN_631864,CUST_0879,In-store,Credit Card,Office Supplies,Stapler,5,34.99,31.32,174.95,0.035,168.83,2024-09-08
TXN_110238,CUST_0960,Online,Credit Card,Office Supplies,Printer Paper,12,14.15,11.93,169.8,0.05,161.31,2025-06-01
TXN_746411,CUST_0226,In-store,Credit Card,Office Supplies,Ink Cartridge,8,5.16,2.84,41.28,0,41.28,2024-08-21
TXN_937145,CUST_0584,In-store,Credit Card,Office Supplies,Notebooks,18,15.31,9.02,275.58,0.051,261.53,2024-11-07
TXN_499091,CUST_0047,In-store,Credit Card,Office Supplies,Ink Cartridge,10,5.16,4.4,51.6,0,51.6,2024-11-17
TXN_537484,CUST_0378,In-store,Digital Wallet,Office Supplies,Ink Cartridge,21,5.16,3.48,108.36,0.053,102.62,2025-06-25
TXN_373711,CUST_0056,In-store,Cash,Office Supplies,Stapler,13,34.99,23.7,454.87,0.053,430.76,2023-03-23
TXN_306902,CUST_0792,In-store,Credit Card,Office Supplies,Stapler,10,34.99,28.79,349.9,0.039,336.25,2025-08-28
TXN_705098,CUST_0760,In-store,Credit Card,Office Supplies,Stapler,7,34.99,18.7,244.93,0.046,233.66,2024-11-09
TXN_625107,CUST_0436,In-store,Digital Wallet,Office Supplies,Pens Pack,3,35.49,26.93,106.47,0.033,102.96,2024-03-07
TXN_410932,CUST_0741,Online,Credit Card,Office Supplies,Notebooks,9,15.31,9.5,137.79,0.047,131.31,2025-02-21
TXN_451386,CUST_0174,In-store,Credit Card,Office Supplies,Ink Cartridge,7,5.16,4.07,36.12,0,36.12,2023-05-17
TXN_298979,CUST_0070,Online,Credit Card,Office Supplies,Pens Pack,5,35.49,19.5,177.45,0.044,169.64,2025-07-11
TXN_251887,CUST_0272,In-store,Cash,Office Supplies,Printer Paper,7,14.15,7.23,99.05,0,99.05,2023-06-10
TXN_125147,CUST_0741,In-store,Cash,Office Supplies,Ink Cartridge,16,5.16,2.96,82.56,0,82.56,2023-05-27
TXN_175880,CUST_0663,In-store,Credit Card,Office Supplies,Stapler,24,34.99,29.61,839.76,0.061,788.53,2025-09-07
TXN_192802,CUST_0776,In-store,Cash,Office Supplies,Pens Pack,11,35.49,29.86,390.39,0.05,370.87,2024-11-01
TXN_480585,CUST_0528,In-store,Cash,Office Supplies,Notebooks,16,15.31,11.1,244.96,0.038,235.65,2023-12-06
TXN_220190,CUST_0231,Online,Credit Card,Office Supplies,Stapler,8,34.99,18.8,279.92,0.055,264.52,2023-02-07
TXN_135160,CUST_0525,In-store,Cash,Office Supplies,Ink Cartridge,11,5.16,3.66,56.76,0,56.76,2025-08-04
TXN_208607,CUST_0923,In-store,Cash,Office Supplies,Printer Paper,5,14.15,7.15,70.75,0,70.75,2024-11-10
TXN_167699,CUST_0650,Online,Credit Card,Office Supplies,Stapler,11,34.99,28.26,384.89,0.043,368.34,2025-08-27
TXN_718759,CUST_0266,In-store,Credit Card,Office Supplies,Pens Pack,15,35.49,20.59,532.35,0.054,503.6,2024-02-27
TXN_918539,CUST_0852,Online,Digital Wallet,Office Supplies,Notebooks,8,15.31,13.12,122.48,0.047,116.72,2024-11-01
TXN_393930,CUST_0894,In-store,Cash,Office Supplies,Pens Pack,2,35.49,18.87,70.98,0,70.98,2024-03-22
TXN_253761,CUST_0831,Online,Digital Wallet,Office Supplies,Pens Pack,5,35.49,24.13,177.45,0.043,169.82,2023-12-13
TXN_754931,CUST_0841,In-store,Credit Card,Office Supplies,Pens Pack,7,35.49,31.24,248.43,0.049,236.26,2025-09-03
TXN_186273,CUST_0267,In-store,Digital Wallet,Office Supplies,Printer Paper,6,14.15,8.75,84.9,0,84.9,2024-11-06
TXN_677629,CUST_0561,Online,Credit Card,Office Supplies,Ink Cartridge,7,5.16,3.43,36.12,0,36.12,2024-04-24
TXN_454557,CUST_0291,Online,Credit Card,Office Supplies,Printer Paper,1,14.15,11.29,14.15,0,14.15,2023-07-04
TXN_799704,CUST_0448,In-store,Cash,Office Supplies,Pens Pack,8,35.49,25.04,283.92,0.034,274.27,2023-10-02
TXN_805541,CUST_0373,In-store,Cash,Office Supplies,Stapler,3,34.99,21.56,104.97,0.055,99.2,2023-10-21
TXN_357937,CUST_0582,In-store,Credit Card,Office Supplies,Pens Pack,4,35.49,26.18,141.96,0.038,136.57,2023-08-19
TXN_434459,CUST_0839,In-store,Credit Card,Office Supplies,Printer Paper,16,14.15,7.27,226.4,0.054,214.17,2025-05-04
TXN_713526,CUST_0493,In-store,Cash,Office Supplies,Printer Paper,13,14.15,11.99,183.95,0.039,176.78,2025-03-10
TXN_281705,CUST_0071,In-store,Cash,Office Supplies,Stapler,25,34.99,26.79,874.75,0.122,768.03,2023-08-03
TXN_574786,CUST_0426,In-store,Credit Card,Office Supplies,Printer Paper,4,14.15,9.34,56.6,0,56.6,2025-09-14
TXN_618226,CUST_0868,In-store,Cash,Office Supplies,Notebooks,19,15.31,8.37,290.89,0.041,278.96,2024-10-06
TXN_142131,CUST_0395,In-store,Credit Card,Office Supplies,Notebooks,3,15.31,11.68,45.93,0,45.93,2023-09-17
TXN_440688,CUST_0605,Online,Credit Card,Office Supplies,Ink Cartridge,40,5.16,4.5,206.4,0.041,197.94,2024-08-09
TXN_917710,CUST_0739,Online,Credit Card,Office Supplies,Printer Paper,11,14.15,11.19,155.65,0.043,148.96,2024-08-07
TXN_990373,CUST_0065,In-store,Credit Card,Office Supplies,Printer Paper,6,14.15,12.28,84.9,0,84.9,2024-06-01
TXN_291897,CUST_0664,In-store,Credit Card,Office Supplies,Printer Paper,7,14.15,9.51,99.05,0,99.05,2023-07-06
TXN_345118,CUST_0457,Online,Credit Card,Office Supplies,Notebooks,7,15.31,12.44,107.17,0.062,100.53,2024-04-11
TXN_523431,CUST_0890,In-store,Cash,Office Supplies,Stapler,5,34.99,28.18,174.95,0.05,166.2,2023-09-22
TXN_293239,CUST_0567,In-store,Digital Wallet,Office Supplies,Ink Cartridge,10,5.16,3.51,51.6,0,51.6,2023-07-24
TXN_121959,CUST_0437,Online,Credit Card,Office Supplies,Pens Pack,26,35.49,19.16,922.74,0.07,858.15,2024-09-08
TXN_204711,CUST_0186,Online,Credit Card,Office Supplies,Notebooks,1,15.31,8.86,15.31,0,15.31,2023-06-09
TXN_464526,CUST_0870,In-store,Credit Card,Office Supplies,Pens Pack,5,35.49,22.67,177.45,0.047,169.11,2023-06-19
TXN_432589,CUST_0471,In-store,Cash,Office Supplies,Pens Pack,7,35.49,30.95,248.43,0.033,240.23,2024-10-02
TXN_375543,CUST_0668,In-store,Digital Wallet,Office Supplies,Stapler,8,34.99,17.79,279.92,0.035,270.12,2023-09-19
TXN_150599,CUST_0990,In-store,Cash,Office Supplies,Ink Cartridge,13,5.16,3.76,67.08,0,67.08,2024-05-28
TXN_264219,CUST_0651,In-store,Cash,Office Supplies,Ink Cartridge,19,5.16,3.2,98.04,0,98.04,2023-05-03
TXN_516440,CUST_0862,Online,Digital Wallet,Office Supplies,Ink Cartridge,6,5.16,3.14,30.96,0,30.96,2025-10-11
TXN_488699,CUST_0434,Online,Credit Card,Office Supplies,Printer Paper,6,14.15,9.88,84.9,0,84.9,2024-07-26
TXN_823475,CUST_0870,In-store,Cash,Office Supplies,Printer Paper,3,14.15,9.42,42.45,0,42.45,2023-08-03
TXN_395748,CUST_0674,In-store,Credit Card,Office Supplies,Notebooks,1,15.31,10.38,15.31,0,15.31,2023-04-17
TXN_471929,CUST_0129,In-store,Cash,Office Supplies,Printer Paper,5,14.15,8.34,70.75,0,70.75,2023-11-09
TXN_936713,CUST_0881,In-store,Credit Card,Office Supplies,Pens Pack,2,35.49,29,70.98,0,70.98,2025-04-11
TXN_577169,CUST_0820,In-store,Credit Card,Office Supplies,Notebooks,3,15.31,11.77,45.93,0,45.93,2023-04-20
TXN_145426,CUST_0158,In-store,Digital Wallet,Office Supplies,Notebooks,6,15.31,7.66,91.86,0,91.86,2025-01-14
TXN_870625,CUST_0313,In-store,Credit Card,Office Supplies,Notebooks,5,15.31,8.53,76.55,0,76.55,2024-09-24
TXN_643332,CUST_0971,In-store,Credit Card,Office Supplies,Ink Cartridge,5,5.16,3.23,25.8,0,25.8,2023-01-07
TXN_318330,CUST_0004,In-store,Credit Card,Office Supplies,Stapler,3,34.99,17.67,104.97,0.039,100.88,2024-02-07
TXN_139122,CUST_0106,In-store,Credit Card,Office Supplies,Notebooks,6,15.31,8.96,91.86,0,91.86,2025-08-05
TXN_607400,CUST_0137,In-store,Credit Card,Office Supplies,Ink Cartridge,23,5.16,3.39,118.68,0.054,112.27,2025-09-08
TXN_618506,CUST_0361,In-store,Digital Wallet,Office Supplies,Printer Paper,14,14.15,12.45,198.1,0.036,190.97,2025-04-12
TXN_451979,CUST_0372,Online,Credit Card,Office Supplies,Printer Paper,6,14.15,12.19,84.9,0,84.9,2024-08-18
TXN_144379,CUST_0419,Online,Credit Card,Office Supplies,Printer Paper,4,14.15,9.61,56.6,0,56.6,2024-12-05
TXN_289094,CUST_0648,Online,Credit Card,Office Supplies,Stapler,13,34.99,26.96,454.87,0.034,439.4,2023-08-27
TXN_797895,CUST_0123,In-store,Cash,Office Supplies,Printer Paper,2,14.15,7.56,28.3,0,28.3,2025-01-18
TXN_407626,CUST_0031,In-store,Credit Card,Office Supplies,Pens Pack,4,35.49,30.71,141.96,0.047,135.29,2025-08-01
TXN_984091,CUST_0939,In-store,Cash,Office Supplies,Stapler,16,34.99,29.28,559.84,0.094,507.22,2025-03-20
TXN_909433,CUST_0657,In-store,Credit Card,Office Supplies,Pens Pack,21,35.49,27.7,745.29,0.067,695.36,2024-09-17
TXN_138402,CUST_0492,In-store,Cash,Office Supplies,Ink Cartridge,11,5.16,2.89,56.76,0,56.76,2025-09-16
TXN_501860,CUST_0649,In-store,Cash,Office Supplies,Printer Paper,12,14.15,10.16,169.8,0.046,161.99,2025-07-13
TXN_328779,CUST_0231,In-store,Cash,Office Supplies,Stapler,8,34.99,24.31,279.92,0.055,264.52,2024-01-05
TXN_906186,CUST_0594,Online,Credit Card,Office Supplies,Notebooks,7,15.31,12.94,107.17,0.038,103.1,2024-11-08
TXN_788332,CUST_0172,In-store,Credit Card,Office Supplies,Printer Paper,4,14.15,12.64,56.6,0,56.6,2025-04-01
TXN_751393,CUST_0911,Online,Credit Card,Office Supplies,Stapler,1,34.99,29.85,34.99,0,34.99,2024-10-15
TXN_960074,CUST_0572,In-store,Cash,Office Supplies,Notebooks,12,15.31,12.34,183.72,0.033,177.66,2024-04-06
TXN_690151,CUST_0535,In-store,Credit Card,Office Supplies,Printer Paper,12,14.15,12.69,169.8,0.053,160.8,2024-10-20
TXN_132328,CUST_0471,Online,Digital Wallet,Office Supplies,Printer Paper,3,14.15,9.83,42.45,0,42.45,2023-09-11
TXN_205677,CUST_0078,In-store,Credit Card,Office Supplies,Pens Pack,1,35.49,26.11,35.49,0,35.49,2025-08-11
TXN_935220,CUST_0934,In-store,Cash,Office Supplies,Printer Paper,5,14.15,7.13,70.75,0,70.75,2024-01-23
TXN_222229,CUST_0227,In-store,Credit Card,Office Supplies,Stapler,10,34.99,30.74,349.9,0.037,336.95,2025-09-14
TXN_683384,CUST_0192,In-store,Credit Card,Office Supplies,Ink Cartridge,1,5.16,4.55,5.16,0,5.16,2025-03-25
TXN_538350,CUST_0027,Online,Credit Card,Office Supplies,Pens Pack,5,35.49,31.83,177.45,0.033,171.59,2024-09-15
TXN_509856,CUST_0307,Online,Credit Card,Office Supplies,Notebooks,1,15.31,9.23,15.31,0,15.31,2025-07-17
TXN_777084,CUST_0276,In-store,Cash,Office Supplies,Notebooks,8,15.31,9.78,122.48,0.035,118.19,2025-07-07
TXN_251178,CUST_0306,In-store,Cash,Office Supplies,Notebooks,9,15.31,10.91,137.79,0.032,133.38,2024-05-28
TXN_421750,CUST_0210,In-store,Cash,Office Supplies,Printer Paper,18,14.15,11.13,254.7,0.041,244.26,2023-07-20
TXN_293560,CUST_0575,Online,Credit Card,Office Supplies,Notebooks,5,15.31,10.98,76.55,0,76.55,2025-06-13
TXN_497466,CUST_0019,In-store,Digital Wallet,Office Supplies,Pens Pack,1,35.49,27.9,35.49,0,35.49,2024-04-27
TXN_212347,CUST_0458,Online,Digital Wallet,Office Supplies,Pens Pack,1,35.49,28.31,35.49,0,35.49,2025-04-13
TXN_578696,CUST_0565,Online,Credit Card,Office Supplies,Printer Paper,1,14.15,8.74,14.15,0,14.15,2025-08-05
TXN_515577,CUST_0543,In-store,Digital Wallet,Office Supplies,Stapler,12,34.99,20.22,419.88,0.039,403.5,2024-04-02
TXN_641800,CUST_0800,In-store,Credit Card,Office Supplies,Printer Paper,8,14.15,10.36,113.2,0.041,108.56,2023-06-01
TXN_564641,CUST_0468,In-store,Cash,Office Supplies,Printer Paper,6,14.15,12.2,84.9,0,84.9,2025-04-19
TXN_469534,CUST_0454,In-store,Cash,Office Supplies,Notebooks,10,15.31,10.61,153.1,0.06,143.91,2025-10-18
TXN_541695,CUST_0033,Online,Credit Card,Office Supplies,Pens Pack,5,35.49,17.93,177.45,0.042,170,2024-02-24
TXN_789795,CUST_0614,Online,Credit Card,Office Supplies,Printer Paper,23,14.15,9.21,325.45,0.039,312.76,2025-06-12
TXN_729719,CUST_0245,In-store,Digital Wallet,Office Supplies,Ink Cartridge,36,5.16,4.02,185.76,0.041,178.14,2025-05-25
TXN_748954,CUST_0020,In-store,Cash,Office Supplies,Pens Pack,5,35.49,23.71,177.45,0.042,170,2023-06-10
TXN_143829,CUST_0521,In-store,Credit Card,Office Supplies,Notebooks,1,15.31,10.52,15.31,0,15.31,2024-12-06
TXN_243154,CUST_0062,Online,Credit Card,Office Supplies,Ink Cartridge,3,5.16,4.45,15.48,0,15.48,2023-12-23
TXN_277989,CUST_0646,In-store,Cash,Office Supplies,Pens Pack,4,35.49,29.37,141.96,0.061,133.3,2025-09-23
TXN_789948,CUST_0600,In-store,Credit Card,Office Supplies,Ink Cartridge,28,5.16,3.85,144.48,0.051,137.11,2025-09-08
TXN_899008,CUST_0727,In-store,Cash,Office Supplies,Printer Paper,2,14.15,7.58,28.3,0,28.3,2025-07-14
TXN_231676,CUST_0547,In-store,Credit Card,Office Supplies,Notebooks,5,15.31,11.85,76.55,0,76.55,2024-01-04
TXN_230252,CUST_0150,In-store,Cash,Office Supplies,Ink Cartridge,11,5.16,4.33,56.76,0,56.76,2023-08-06
TXN_357593,CUST_0355,In-store,Cash,Office Supplies,Stapler,9,34.99,30.44,314.91,0.039,302.63,2023-09-18
TXN_559237,CUST_0950,Online,Credit Card,Office Supplies,Notebooks,15,15.31,13.12,229.65,0.052,217.71,2024-10-22
TXN_427998,CUST_0773,In-store,Cash,Office Supplies,Notebooks,12,15.31,12.04,183.72,0.044,175.64,2024-09-08
TXN_177010,CUST_0722,In-store,Cash,Office Supplies,Printer Paper,21,14.15,11.58,297.15,0.047,283.18,2023-11-16
TXN_983846,CUST_0865,In-store,Cash,Office Supplies,Notebooks,8,15.31,10.46,122.48,0.058,115.38,2025-02-12
TXN_942347,CUST_0981,Online,Credit Card,Office Supplies,Printer Paper,8,14.15,7.79,113.2,0.045,108.11,2023-11-16
TXN_925985,CUST_0895,In-store,Credit Card,Office Supplies,Notebooks,12,15.31,13.47,183.72,0.034,177.47,2023-06-21
TXN_637428,CUST_0219,Online,Credit Card,Office Supplies,Pens Pack,23,35.49,29.52,816.27,0.079,751.78,2023-12-11
TXN_807872,CUST_0285,In-store,Credit Card,Office Supplies,Printer Paper,15,14.15,8.95,212.25,0.046,202.49,2024-11-22
TXN_609070,CUST_0566,In-store,Digital Wallet,Office Supplies,Stapler,6,34.99,21.43,209.94,0.061,197.13,2023-05-28
TXN_972992,CUST_0331,Online,Credit Card,Office Supplies,Pens Pack,8,35.49,18.77,283.92,0.042,272,2023-12-02
TXN_522259,CUST_0251,In-store,Credit Card,Office Supplies,Stapler,9,34.99,27.15,314.91,0.044,301.05,2023-07-08
TXN_519530,CUST_0376,In-store,Credit Card,Office Supplies,Notebooks,4,15.31,10.55,61.24,0,61.24,2024-10-08
TXN_656471,CUST_0872,In-store,Credit Card,Office Supplies,Pens Pack,6,35.49,30.78,212.94,0.036,205.27,2023-05-22
TXN_275419,CUST_0638,Online,Credit Card,Office Supplies,Ink Cartridge,4,5.16,2.95,20.64,0,20.64,2024-03-25
TXN_960353,CUST_0765,In-store,Cash,Office Supplies,Ink Cartridge,10,5.16,3.61,51.6,0,51.6,2024-10-20
TXN_662607,CUST_0445,Online,Credit Card,Office Supplies,Notebooks,6,15.31,10.3,91.86,0,91.86,2023-07-16
TXN_509526,CUST_0810,In-store,Credit Card,Office Supplies,Stapler,11,34.99,27.07,384.89,0.034,371.8,2023-12-20
TXN_124215,CUST_0795,Online,Credit Card,Office Supplies,Ink Cartridge,3,5.16,3.24,15.48,0,15.48,2024-09-10
TXN_520630,CUST_0063,Online,Credit Card,Office Supplies,Notebooks,8,15.31,12.39,122.48,0.033,118.44,2023-09-21
TXN_942990,CUST_0285,In-store,Credit Card,Office Supplies,Notebooks,19,15.31,9.2,290.89,0.049,276.64,2023-09-12
TXN_505862,CUST_0919,In-store,Credit Card,Office Supplies,Stapler,5,34.99,24.08,174.95,0.054,165.5,2025-07-14
TXN_463129,CUST_0126,Online,Credit Card,Office Supplies,Notebooks,13,15.31,11.29,199.03,0.049,189.28,2023-09-06
TXN_176142,CUST_0404,In-store,Cash,Office Supplies,Ink Cartridge,5,5.16,4.38,25.8,0,25.8,2023-11-25
TXN_310613,CUST_0437,In-store,Credit Card,Office Supplies,Pens Pack,4,35.49,25.38,141.96,0.035,136.99,2024-01-07
TXN_591715,CUST_0354,Online,Credit Card,Office Supplies,Ink Cartridge,5,5.16,3.31,25.8,0,25.8,2023-08-14
TXN_757782,CUST_0842,In-store,Credit Card,Office Supplies,Pens Pack,9,35.49,27.63,319.41,0.03,309.83,2024-06-04
TXN_654680,CUST_0529,In-store,Digital Wallet,Office Supplies,Pens Pack,9,35.49,24.32,319.41,0.032,309.19,2024-04-11
TXN_704555,CUST_0583,Online,Credit Card,Office Supplies,Pens Pack,3,35.49,20.9,106.47,0.041,102.1,2025-05-04
TXN_218431,CUST_0868,Online,Credit Card,Office Supplies,Stapler,7,34.99,21.46,244.93,0.038,235.62,2023-09-15
TXN_374113,CUST_0025,Online,Credit Card,Office Supplies,Printer Paper,4,14.15,10.27,56.6,0,56.6,2023-09-03
TXN_355931,CUST_0892,In-store,Credit Card,Office Supplies,Ink Cartridge,7,5.16,4.52,36.12,0,36.12,2023-09-21
TXN_244282,CUST_0667,In-store,Cash,Office Supplies,Stapler,2,34.99,31.48,69.98,0,69.98,2025-09-07
TXN_148665,CUST_0190,Online,Credit Card,Office Supplies,Ink Cartridge,9,5.16,4.62,46.44,0,46.44,2023-06-02
TXN_356835,CUST_0678,In-store,Credit Card,Office Supplies,Notebooks,6,15.31,8.27,91.86,0,91.86,2025-03-15
TXN_143155,CUST_0175,Online,Credit Card,Office Supplies,Pens Pack,28,35.49,19.61,993.72,0.097,897.33,2024-03-17
TXN_801945,CUST_0663,In-store,Cash,Office Supplies,Pens Pack,10,35.49,19.05,354.9,0.036,342.12,2023-05-10
TXN_369758,CUST_0801,In-store,Credit Card,Office Supplies,Ink Cartridge,32,5.16,3.07,165.12,0.038,158.85,2023-11-06
TXN_429560,CUST_0492,Online,Digital Wallet,Office Supplies,Stapler,12,34.99,18.15,419.88,0.034,405.6,2023-09-12
TXN_704013,CUST_0711,In-store,Cash,Office Supplies,Stapler,5,34.99,24.76,174.95,0.045,167.08,2024-05-16
TXN_656441,CUST_0592,In-store,Cash,Office Supplies,Ink Cartridge,15,5.16,2.68,77.4,0,77.4,2024-07-13
TXN_907176,CUST_0346,In-store,Cash,Office Supplies,Printer Paper,8,14.15,8.27,113.2,0.051,107.43,2023-09-21
